Time,Fz,Mx,My,CoPx,CoPy
39.959000,873.601079,17.888856,-3.811590,0.004363,0.020477
39.960000,873.879039,17.830306,-3.833530,0.004387,0.020404
39.961000,873.786169,17.849896,-3.811770,0.004362,0.020428
39.962000,873.598729,17.849376,-3.810990,0.004362,0.020432
39.963000,873.499079,17.789746,-3.789700,0.004339,0.020366
39.964000,873.499079,17.789746,-3.789700,0.004339,0.020366
39.965000,873.688599,17.790526,-3.788810,0.004337,0.020363
39.966000,873.595729,17.810116,-3.767050,0.004312,0.020387
39.967000,873.593379,17.770636,-3.766450,0.004311,0.020342
39.968000,873.588949,17.730896,-3.767520,0.004313,0.020297
39.969000,873.588949,17.730896,-3.767520,0.004313,0.020297
39.970000,873.493729,17.711006,-3.745160,0.004288,0.020276
39.971000,873.681169,17.711526,-3.745940,0.004288,0.020272
39.972000,873.396429,17.690856,-3.724470,0.004264,0.020255
39.973000,873.396429,17.690856,-3.724470,0.004264,0.020255
39.974000,873.488649,17.671486,-3.702890,0.004239,0.020231
39.975000,873.393429,17.651596,-3.680530,0.004214,0.020210
39.976000,873.581519,17.651896,-3.724650,0.004264,0.020206
39.977000,873.296779,17.631226,-3.703180,0.004240,0.020189
39.978000,873.388999,17.611856,-3.681600,0.004215,0.020165
39.979000,873.289999,17.552006,-3.703650,0.004241,0.020099
39.980000,873.197779,17.571376,-3.725230,0.004266,0.020123
39.981000,873.104909,17.590966,-3.703470,0.004242,0.020148
39.982000,873.101909,17.551706,-3.659530,0.004191,0.020103
39.983000,873.005259,17.531336,-3.682180,0.004218,0.020082
39.984000,873.101909,17.551706,-3.659530,0.004191,0.020103
39.985000,873.097479,17.511966,-3.660600,0.004193,0.020057
39.986000,873.097479,17.511966,-3.660600,0.004193,0.020057
39.987000,873.189699,17.492596,-3.639020,0.004168,0.020033
39.988000,873.095129,17.472486,-3.660000,0.004192,0.020012
39.989000,873.094479,17.472706,-3.616660,0.004142,0.020012
39.990000,873.094479,17.472706,-3.616660,0.004142,0.020012
39.991000,873.094479,17.472706,-3.616660,0.004142,0.020012
39.992000,873.091479,17.433446,-3.572720,0.004092,0.019967
39.993000,873.186699,17.453336,-3.595080,0.004117,0.019988
39.994000,873.183699,17.414076,-3.551140,0.004067,0.019943
39.995000,873.183699,17.414076,-3.551140,0.004067,0.019943
39.996000,873.276569,17.394486,-3.572900,0.004091,0.019919
39.997000,873.276569,17.394486,-3.572900,0.004091,0.019919
39.998000,873.183699,17.414076,-3.551140,0.004067,0.019943
39.999000,873.183699,17.414076,-3.551140,0.004067,0.019943
40.000000,873.372569,17.415076,-3.506910,0.004015,0.019940
40.001000,873.560659,17.415376,-3.551030,0.004065,0.019936
40.002000,873.372569,17.415076,-3.506910,0.004015,0.019940
40.003000,873.368789,17.375116,-3.551320,0.004066,0.019894
40.004000,873.560659,17.415376,-3.551030,0.004065,0.019936
40.005000,873.465439,17.395486,-3.528670,0.004040,0.019915
40.006000,873.368789,17.375116,-3.551320,0.004066,0.019894
40.007000,873.272919,17.355446,-3.485620,0.003991,0.019874
40.008000,873.365789,17.335856,-3.507380,0.004016,0.019849
40.009000,873.458009,17.316486,-3.485800,0.003991,0.019825
40.010000,873.834969,17.317786,-3.485690,0.003989,0.019818
40.011000,873.649879,17.356746,-3.485510,0.003990,0.019867
40.012000,873.553229,17.336376,-3.508160,0.004016,0.019846
40.013000,873.458009,17.316486,-3.485800,0.003991,0.019825
40.014000,873.550229,17.297116,-3.464220,0.003966,0.019801
40.015000,873.646879,17.317486,-3.441570,0.003939,0.019822
40.016000,873.551659,17.297596,-3.419210,0.003914,0.019801
40.017000,873.551659,17.297596,-3.419210,0.003914,0.019801
40.018000,873.643879,17.278226,-3.397630,0.003889,0.019777
40.019000,873.831969,17.278526,-3.441750,0.003939,0.019773
40.020000,873.742879,17.338076,-3.375580,0.003863,0.019843
40.021000,873.738449,17.298336,-3.376650,0.003865,0.019798
40.022000,873.458139,17.317406,-3.354110,0.003840,0.019826
40.023000,873.738449,17.298336,-3.376650,0.003865,0.019798
40.024000,873.736099,17.258856,-3.376050,0.003864,0.019753
40.025000,874.016409,17.239786,-3.398590,0.003888,0.019725
40.026000,873.828319,17.239486,-3.354470,0.003839,0.019729
40.027000,874.017189,17.240486,-3.310240,0.003787,0.019726
40.028000,873.735449,17.259076,-3.332710,0.003814,0.019753
40.029000,873.828319,17.239486,-3.354470,0.003839,0.019729
40.030000,873.544229,17.218596,-3.376340,0.003865,0.019711
40.031000,873.543579,17.218816,-3.333000,0.003815,0.019711
40.032000,873.731019,17.219336,-3.333780,0.003816,0.019708
40.033000,873.823889,17.199746,-3.355540,0.003840,0.019683
40.034000,874.013409,17.200526,-3.354650,0.003838,0.019680
40.035000,874.009629,17.160566,-3.399060,0.003889,0.019634
40.036000,873.920539,17.220116,-3.332890,0.003814,0.019704
40.037000,874.013409,17.200526,-3.354650,0.003838,0.019680
40.038000,873.728669,17.179856,-3.333180,0.003815,0.019663
40.039000,873.825319,17.200226,-3.310530,0.003789,0.019684
40.040000,873.825319,17.200226,-3.310530,0.003789,0.019684
40.041000,873.816459,17.120746,-3.312670,0.003791,0.019593
40.042000,874.008329,17.161006,-3.312380,0.003790,0.019635
40.043000,873.916109,17.180376,-3.333960,0.003815,0.019659
40.044000,874.008979,17.160786,-3.355720,0.003839,0.019635
40.045000,873.816459,17.120746,-3.312670,0.003791,0.019593
40.046000,873.816459,17.120746,-3.312670,0.003791,0.019593
40.047000,873.629019,17.120226,-3.311890,0.003791,0.019597
40.048000,873.913759,17.140896,-3.333360,0.003814,0.019614
40.049000,873.814109,17.081266,-3.312070,0.003790,0.019548
40.050000,873.814109,17.081266,-3.312070,0.003790,0.019548
40.051000,873.913109,17.141116,-3.290020,0.003765,0.019614
40.052000,873.629019,17.120226,-3.311890,0.003791,0.019597
40.053000,873.724239,17.140116,-3.334250,0.003816,0.019617
40.054000,873.629019,17.120226,-3.311890,0.003791,0.019597
40.055000,873.625239,17.080266,-3.356300,0.003842,0.019551
40.056000,873.620809,17.040526,-3.357370,0.003843,0.019506
40.057000,873.813329,17.080566,-3.400420,0.003891,0.019547
40.058000,873.906979,17.061676,-3.333830,0.003815,0.019523
40.059000,874.003629,17.082046,-3.311180,0.003789,0.019545
40.060000,874.096499,17.062456,-3.332940,0.003813,0.019520
40.061000,874.004279,17.081826,-3.354520,0.003838,0.019544
40.062000,873.810329,17.041306,-3.356480,0.003841,0.019502
40.063000,873.625239,17.080266,-3.356300,0.003842,0.019551
40.064000,873.433369,17.040006,-3.356590,0.003843,0.019509
40.065000,873.718109,17.060676,-3.378060,0.003866,0.019527
40.066000,873.618459,17.001046,-3.356770,0.003842,0.019460
40.067000,873.807979,17.001826,-3.355880,0.003841,0.019457
40.068000,873.999849,17.042086,-3.355590,0.003839,0.019499
40.069000,873.997499,17.002606,-3.354990,0.003839,0.019454
40.070000,873.807979,17.001826,-3.355880,0.003841,0.019457
40.071000,873.715759,17.021196,-3.377460,0.003866,0.019481
40.072000,873.619109,17.000826,-3.400110,0.003892,0.019460
40.073000,873.523889,16.980936,-3.377750,0.003867,0.019440
40.074000,873.528319,17.020676,-3.376680,0.003866,0.019485
40.075000,873.715759,17.021196,-3.377460,0.003866,0.019481
40.076000,873.807979,17.001826,-3.355880,0.003841,0.019457
40.077000,873.805629,16.962346,-3.355280,0.003840,0.019412
40.078000,873.713409,16.981716,-3.376860,0.003865,0.019436
40.079000,873.708979,16.941976,-3.377930,0.003866,0.019391
40.080000,873.523889,16.980936,-3.377750,0.003867,0.019440
40.081000,873.521539,16.941456,-3.377150,0.003866,0.019394
40.082000,873.335019,16.979936,-3.421980,0.003918,0.019443
40.083000,873.521539,16.941456,-3.377150,0.003866,0.019394
40.084000,873.517109,16.901716,-3.378220,0.003867,0.019349
40.085000,873.421889,16.881826,-3.355860,0.003842,0.019328
40.086000,873.517109,16.901716,-3.378220,0.003867,0.019349
40.087000,873.426319,16.921566,-3.354790,0.003841,0.019374
40.088000,873.238879,16.921046,-3.354010,0.003841,0.019377
40.089000,873.238229,16.921266,-3.310670,0.003791,0.019378
40.090000,873.333449,16.941156,-3.333030,0.003816,0.019398
40.091000,873.236799,16.920786,-3.355680,0.003843,0.019377
40.092000,873.423319,16.882306,-3.310850,0.003791,0.019329
40.093000,873.423319,16.882306,-3.310850,0.003791,0.019329
40.094000,873.423319,16.882306,-3.310850,0.003791,0.019329
40.095000,873.328099,16.862416,-3.288490,0.003765,0.019308
40.096000,873.138579,16.861636,-3.289380,0.003767,0.019312
40.097000,873.043359,16.841746,-3.267020,0.003742,0.019291
40.098000,872.950489,16.861336,-3.245260,0.003718,0.019315
40.099000,873.135579,16.822376,-3.245440,0.003717,0.019267
40.100000,873.320669,16.783416,-3.245620,0.003716,0.019218
40.101000,873.320669,16.783416,-3.245620,0.003716,0.019218
40.102000,873.227799,16.803006,-3.223860,0.003692,0.019242
40.103000,873.417319,16.803786,-3.222970,0.003690,0.019239
40.104000,873.417319,16.803786,-3.222970,0.003690,0.019239
40.105000,873.227799,16.803006,-3.223860,0.003692,0.019242
40.106000,873.131149,16.782636,-3.246510,0.003718,0.019221
40.107000,873.225449,16.763526,-3.223260,0.003691,0.019197
40.108000,873.317669,16.744156,-3.201680,0.003666,0.019173
40.109000,873.409889,16.724786,-3.180100,0.003641,0.019149
40.110000,873.406109,16.684826,-3.224510,0.003692,0.019103
40.111000,873.409889,16.724786,-3.180100,0.003641,0.019149
40.112000,873.313239,16.704416,-3.202750,0.003667,0.019128
40.113000,873.409889,16.724786,-3.180100,0.003641,0.019149
40.114000,873.405459,16.685046,-3.181170,0.003642,0.019103
40.115000,873.402459,16.645786,-3.137230,0.003592,0.019059
40.116000,873.310239,16.665156,-3.158810,0.003617,0.019083
40.117000,873.497679,16.665676,-3.159590,0.003617,0.019079
40.118000,873.398679,16.605826,-3.181640,0.003643,0.019013
40.119000,873.590549,16.646086,-3.181350,0.003642,0.019055
40.120000,873.590549,16.646086,-3.181350,0.003642,0.019055
40.121000,873.587549,16.606826,-3.137410,0.003591,0.019010
40.122000,873.490899,16.586456,-3.160060,0.003618,0.018989
40.123000,873.398679,16.605826,-3.181640,0.003643,0.019013
40.124000,873.402459,16.645786,-3.137230,0.003592,0.019059
40.125000,873.587549,16.606826,-3.137410,0.003591,0.019010
40.126000,873.865509,16.548276,-3.159350,0.003615,0.018937
40.127000,873.768209,16.528126,-3.138660,0.003592,0.018916
40.128000,873.768209,16.528126,-3.138660,0.003592,0.018916
40.129000,873.675339,16.547716,-3.116900,0.003568,0.018940
40.130000,873.672989,16.508236,-3.116300,0.003567,0.018895
40.131000,873.577769,16.488346,-3.093940,0.003542,0.018875
40.132000,873.669989,16.468976,-3.072360,0.003517,0.018850
40.133000,873.765209,16.488866,-3.094720,0.003542,0.018871
40.134000,873.765209,16.488866,-3.094720,0.003542,0.018871
40.135000,873.765209,16.488866,-3.094720,0.003542,0.018871
40.136000,873.857429,16.469496,-3.073140,0.003517,0.018847
40.137000,873.760779,16.449126,-3.095790,0.003543,0.018826
40.138000,873.758429,16.409646,-3.095190,0.003542,0.018781
40.139000,873.665559,16.429236,-3.073430,0.003518,0.018805
40.140000,873.477469,16.428936,-3.029310,0.003468,0.018809
40.141000,873.477469,16.428936,-3.029310,0.003468,0.018809
40.142000,873.570339,16.409346,-3.051070,0.003493,0.018784
40.143000,873.570339,16.409346,-3.051070,0.003493,0.018784
40.144000,873.757779,16.409866,-3.051850,0.003493,0.018781
40.145000,873.566559,16.369386,-3.095480,0.003543,0.018739
40.146000,873.755429,16.370386,-3.051250,0.003492,0.018736
40.147000,873.563559,16.330126,-3.051540,0.003493,0.018694
40.148000,873.282599,16.349416,-2.985660,0.003419,0.018722
40.149000,873.278819,16.309456,-3.030070,0.003470,0.018676
40.150000,873.470689,16.349716,-3.029780,0.003469,0.018718
40.151000,873.468339,16.310236,-3.029180,0.003468,0.018673
40.152000,873.468339,16.310236,-3.029180,0.003468,0.018673
40.153000,873.467689,16.310456,-2.985840,0.003418,0.018673
40.154000,873.280249,16.309936,-2.985060,0.003418,0.018677
40.155000,873.372469,16.290566,-2.963480,0.003393,0.018652
40.156000,873.183599,16.289566,-3.007710,0.003445,0.018655
40.157000,873.088379,16.269676,-2.985350,0.003419,0.018635
40.158000,873.180599,16.250306,-2.963770,0.003394,0.018610
40.159000,873.179169,16.249826,-3.008780,0.003446,0.018610
40.160000,873.368689,16.250606,-3.007890,0.003444,0.018607
40.161000,873.368689,16.250606,-3.007890,0.003444,0.018607
40.162000,873.368689,16.250606,-3.007890,0.003444,0.018607
40.163000,873.083949,16.229936,-2.986420,0.003421,0.018589
40.164000,872.991079,16.249526,-2.964660,0.003396,0.018614
40.165000,872.988729,16.210046,-2.964060,0.003395,0.018568
40.166000,872.801289,16.209526,-2.963280,0.003395,0.018572
40.167000,872.801289,16.209526,-2.963280,0.003395,0.018572
40.168000,873.085379,16.230416,-2.941410,0.003369,0.018590
40.169000,873.080949,16.190676,-2.942480,0.003370,0.018544
40.170000,873.266039,16.151716,-2.942660,0.003370,0.018496
40.171000,873.170819,16.131826,-2.920300,0.003344,0.018475
40.172000,873.171469,16.131606,-2.963640,0.003394,0.018475
40.173000,873.171469,16.131606,-2.963640,0.003394,0.018475
40.174000,873.170819,16.131826,-2.920300,0.003344,0.018475
40.175000,873.074169,16.111456,-2.942950,0.003371,0.018454
40.176000,873.262259,16.111756,-2.987070,0.003421,0.018450
40.177000,873.262259,16.111756,-2.987070,0.003421,0.018450
40.178000,873.356559,16.092646,-2.963820,0.003394,0.018426
40.179000,873.167689,16.091646,-3.008050,0.003445,0.018429
40.180000,873.167689,16.091646,-3.008050,0.003445,0.018429
40.181000,873.259909,16.072276,-2.986470,0.003420,0.018405
40.182000,873.164689,16.052386,-2.964110,0.003395,0.018384
40.183000,873.164689,16.052386,-2.964110,0.003395,0.018384
40.184000,873.164689,16.052386,-2.964110,0.003395,0.018384
40.185000,873.448779,16.073276,-2.942240,0.003369,0.018402
40.186000,873.636869,16.073576,-2.986360,0.003418,0.018398
40.187000,873.540219,16.053206,-3.009010,0.003445,0.018377
40.188000,873.537869,16.013726,-3.008410,0.003444,0.018332
40.189000,873.540219,16.053206,-3.009010,0.003445,0.018377
40.190000,873.633089,16.033616,-3.030770,0.003469,0.018353
40.191000,873.537869,16.013726,-3.008410,0.003444,0.018332
40.192000,873.722959,15.974766,-3.008590,0.003443,0.018284
40.193000,873.910399,15.975286,-3.009370,0.003444,0.018280
40.194000,873.815179,15.955396,-2.987010,0.003418,0.018259
40.195000,874.003269,15.955696,-3.031130,0.003468,0.018256
40.196000,874.195139,15.995956,-3.030840,0.003467,0.018298
40.197000,873.911049,15.975066,-3.052710,0.003493,0.018280
40.198000,873.911049,15.975066,-3.052710,0.003493,0.018280
40.199000,874.003269,15.955696,-3.031130,0.003468,0.018256
40.200000,874.096139,15.936106,-3.052890,0.003493,0.018232
40.201000,874.285009,15.937106,-3.008660,0.003441,0.018229
40.202000,874.377879,15.917516,-3.030420,0.003466,0.018204
40.203000,874.470749,15.897926,-3.052180,0.003490,0.018180
40.204000,874.470099,15.898146,-3.008840,0.003441,0.018180
40.205000,874.466319,15.858186,-3.053250,0.003492,0.018135
40.206000,874.374099,15.877556,-3.074830,0.003517,0.018159
40.207000,874.278879,15.857666,-3.052470,0.003491,0.018138
40.208000,874.467749,15.858666,-3.008240,0.003440,0.018135
40.209000,874.655839,15.858966,-3.052360,0.003490,0.018132
40.210000,874.936149,15.839896,-3.074900,0.003514,0.018104
40.211000,874.748059,15.839596,-3.030780,0.003465,0.018108
40.212000,874.651409,15.819226,-3.053430,0.003491,0.018086
40.213000,874.651409,15.819226,-3.053430,0.003491,0.018086
40.214000,874.933149,15.800636,-3.030960,0.003464,0.018059
40.215000,874.649059,15.779746,-3.052830,0.003490,0.018041
40.216000,874.744279,15.799636,-3.075190,0.003516,0.018062
40.217000,874.836499,15.780266,-3.053610,0.003490,0.018038
40.218000,875.116809,15.761196,-3.076150,0.003515,0.018010
40.219000,875.114459,15.721716,-3.075550,0.003514,0.017965
40.220000,875.022239,15.741086,-3.097130,0.003539,0.017989
40.221000,874.929369,15.760676,-3.075370,0.003515,0.018014
40.222000,874.929369,15.760676,-3.075370,0.003515,0.018014
40.223000,875.022239,15.741086,-3.097130,0.003539,0.017989
40.224000,875.114459,15.721716,-3.075550,0.003514,0.017965
40.225000,875.022239,15.741086,-3.097130,0.003539,0.017989
40.226000,875.017809,15.701346,-3.098200,0.003541,0.017944
40.227000,875.205899,15.701646,-3.142320,0.003590,0.017941
40.228000,875.207329,15.702126,-3.097310,0.003539,0.017941
40.229000,875.015459,15.661866,-3.097600,0.003540,0.017899
40.230000,875.011679,15.621906,-3.142010,0.003591,0.017853
40.231000,874.915029,15.601536,-3.164660,0.003617,0.017832
40.232000,874.822159,15.621126,-3.142900,0.003593,0.017856
40.233000,874.914379,15.601756,-3.121320,0.003568,0.017832
40.234000,874.915029,15.601536,-3.164660,0.003617,0.017832
40.235000,874.910599,15.561796,-3.165730,0.003618,0.017787
40.236000,874.915029,15.601536,-3.164660,0.003617,0.017832
40.237000,874.723159,15.561276,-3.164950,0.003618,0.017790
40.238000,874.718729,15.521536,-3.166020,0.003619,0.017745
40.239000,874.811599,15.501946,-3.187780,0.003644,0.017720
40.240000,874.625859,15.541126,-3.144260,0.003595,0.017769
40.241000,874.810949,15.502166,-3.144440,0.003594,0.017721
40.242000,874.715729,15.482276,-3.122080,0.003569,0.017700
40.243000,874.810949,15.502166,-3.144440,0.003594,0.017721
40.244000,874.811599,15.501946,-3.187780,0.003644,0.017720
40.245000,874.619729,15.461686,-3.188070,0.003645,0.017678
40.246000,874.526859,15.481276,-3.166310,0.003621,0.017702
40.247000,874.430209,15.460906,-3.188960,0.003647,0.017681
40.248000,874.333559,15.440536,-3.211610,0.003673,0.017660
40.249000,874.333559,15.440536,-3.211610,0.003673,0.017660
40.250000,874.615299,15.421946,-3.189140,0.003646,0.017633
40.251000,874.619729,15.461686,-3.188070,0.003645,0.017678
40.252000,874.523079,15.441316,-3.210720,0.003671,0.017657
40.253000,874.426429,15.420946,-3.233370,0.003698,0.017635
40.254000,874.518649,15.401576,-3.211790,0.003673,0.017611
40.255000,874.518649,15.401576,-3.211790,0.003673,0.017611
40.256000,874.517219,15.401096,-3.256800,0.003724,0.017611
40.257000,874.329779,15.400576,-3.256020,0.003724,0.017614
40.258000,874.426429,15.420946,-3.233370,0.003698,0.017635
